0.000000000000000000e+00,4.885582423150706260e-02,4.100336550516330697e-02,5.368946369698712751e-01
0.000000000000000000e+00,1.562501263479484925e-01,2.044652570741500516e-02,1.463019053135730940e-01
0.000000000000000000e+00,8.831375110449159183e-02,1.011062858016581814e-02,2.059568959009517586e-01
0.000000000000000000e+00,6.173498781276971076e-02,5.121813258961822879e-02,1.814015130298682887e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.187335297393772721e-01,1.747868222347506162e-01
7.182071308252551897e-03,0.000000000000000000e+00,1.175548287268279694e-02,2.170028231841406030e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.838091918635548550e-01,1.178568117428838269e+00
0.000000000000000000e+00,9.911817471315755024e-02,1.000734216949743377e-01,1.560896147371062803e-01
3.873168488445430454e-08,5.048087198537397173e-03,9.123338942508423021e-04,1.000000000000000021e-02
0.000000000000000000e+00,3.250251250911073142e-01,4.923617811935826483e-02,1.140381751915736652e-01
0.000000000000000000e+00,2.030665946193204174e-01,8.090685133672176343e-02,9.952028582091353159e-02
0.000000000000000000e+00,2.515957761163294809e-02,2.227263658043333178e-02,3.744391862986074654e-02
1.496842847429956103e-01,2.224156571503676516e-01,2.173894545701767281e-02,3.136243887796724000e-02
1.000000000000000000e+00,1.111825462603548012e-04,0.000000000000000000e+00,7.988813602233609146e+00
0.000000000000000000e+00,3.369899790092085179e-01,9.779109871810749699e-02,4.355279628310481654e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.145747800796728250e-02,9.980324849898852824e-01
3.130077994649743678e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.263315862431619419e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.066537339871978018e-01,7.999956271815403808e-01
0.000000000000000000e+00,4.361951785806774534e-02,2.646386586394218476e-02,6.592618702566403754e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.635132157089985938e+00
0.000000000000000000e+00,1.801447129288989146e-01,1.041417963110753547e-01,6.224500895708678927e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.532036406692623663e-02,5.283040540399558438e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.362827366651571115e-01,6.906813792671113728e-01
1.039099878683424558e-02,0.000000000000000000e+00,2.577675909129457238e-02,5.681263349039724492e-02
1.709710548329129091e-04,1.155376002299866086e-03,8.877491012488860798e-04,1.758084371856428324e-02
2.598724033005097578e-01,2.878560818572254987e-01,1.423985442750847451e-02,6.077041361063242192e-02
0.000000000000000000e+00,4.042403554171085378e-02,6.296812572846591238e-02,5.450544855654946425e-02
1.725246416497543123e-01,2.225345638300148809e-01,1.494070633420735081e-02,6.145195465074484997e-02
0.000000000000000000e+00,2.229560064585526385e-02,8.342761394409833886e-02,2.772316330686828145e-01
0.000000000000000000e+00,4.600881964485822873e-02,2.631106644952061965e-02,1.867052986597425579e-01
1.249997575037567199e-01,0.000000000000000000e+00,6.635415960278363834e-02,1.701553205334689345e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.484740468216684386e-02,6.640937770590418232e-01
4.960772709888053300e-03,1.171529262009019364e-04,1.571032926860828956e-03,1.000000000000000021e-02
0.000000000000000000e+00,5.521611934086800150e-03,6.066759026461949339e-02,1.000000000000000021e-02
0.000000000000000000e+00,6.796381868043763208e-02,2.821925456965417717e-02,2.872988573615659624e-01
0.000000000000000000e+00,3.864667301222643198e-04,2.371056309313158712e-03,1.000000000000000021e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.391210851290843986e-01,6.772112474348882527e-01
4.250176132351982106e-01,0.000000000000000000e+00,1.017426304974340667e-01,2.612268770694430864e-01
0.000000000000000000e+00,4.715997024396132997e-01,1.000000000000000000e+00,1.442695291351358877e+00
0.000000000000000000e+00,2.802751161877993849e-02,8.356338606731406049e-03,2.726563796027200309e-02
0.000000000000000000e+00,9.228275061081092634e-02,1.487635821507592854e-02,1.470075856206180531e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.412825497815503706e-01,2.676701874169168605e+00
0.000000000000000000e+00,8.401667346985415260e-04,2.867569891373830584e-03,1.000000000000000021e-02
8.696634094264407699e-02,8.346433025091161417e-02,6.150622900330028966e-03,1.000000000000000021e-02
0.000000000000000000e+00,1.605047371518832644e-01,2.434245698550287565e-02,1.272311008310514080e-01
1.440401437461107104e-01,0.000000000000000000e+00,1.448507687714525316e-01,3.516085075028353435e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.346248726173218113e-01,6.680913736897469146e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.772787582123474870e-01,5.367374618494599181e-01
2.925895147637646021e-01,3.123396433606422939e-01,2.592205931365531082e-02,5.677508406094166488e-02
0.000000000000000000e+00,6.188569409128237553e-02,5.081590964232295810e-02,8.681702743519201237e-02
0.000000000000000000e+00,1.000000000000000000e+00,3.929724042862463296e-02,5.839204750125809307e-01
0.000000000000000000e+00,2.029628006604772272e-01,2.980348647117228231e-02,1.674249105815246441e-01
0.000000000000000000e+00,2.902505098358789185e-02,5.481227445375947901e-03,4.527566804756420760e-02
0.000000000000000000e+00,1.693337190912768131e-01,2.006394333119986342e-02,8.103794462698177270e-02
4.730616883173031223e-02,0.000000000000000000e+00,1.328905726111224428e-01,3.305963474308671879e-01
0.000000000000000000e+00,7.745082074713290077e-02,1.467109498737828414e-02,6.525179387379743956e-02
0.000000000000000000e+00,2.466365354030176094e-01,4.494131819592158544e-02,7.438204197181256250e-01
0.000000000000000000e+00,9.283427174416021901e-03,4.527245803150448111e-02,1.582192616307187549e-01
0.000000000000000000e+00,1.037217517190331117e-01,4.071498680319018959e-02,1.314326484079907653e-01
2.062781004774196791e-01,0.000000000000000000e+00,3.871771940198739936e-01,1.784585309536688591e+00
0.000000000000000000e+00,2.753718786861323112e-02,3.617040738653512499e-02,1.572147193427367584e-01
9.353233977774354224e-02,0.000000000000000000e+00,8.343749249222064124e-02,1.575482203463191566e-01
6.099910201150884632e-04,7.066514686227437156e-03,1.151176976334203003e-03,1.000000000000000021e-02
4.322263542738018390e-03,3.238928806916612640e-02,3.050363661420468688e-04,1.261122660020349770e-02
0.000000000000000000e+00,2.615692744565817351e-01,1.919568086791316464e-01,4.922160860501793023e-01
0.000000000000000000e+00,2.248303207339213405e-01,3.841466410608632143e-02,1.173548725874544729e-01
1.654171695612033539e-03,0.000000000000000000e+00,8.619573503094134226e-03,1.000000000000000021e-02
2.059807109059559604e-01,0.000000000000000000e+00,6.527124259829002184e-02,2.714891158106257918e-01
